time,x,y,z,microwave_val
3.047,-0.266402,-0.0692624,-0.966584,0.584992
3.048,-0.266368,-0.0684278,-0.966654,0.593073
3.049,-0.266516,-0.0668818,-0.966723,0.601094
3.05,-0.266444,-0.0662035,-0.96679,0.609056
3.051,-0.266397,-0.0654299,-0.966856,0.616957
3.052,-0.266323,-0.0647571,-0.966919,0.624796
3.053,-0.265923,-0.0654271,-0.966985,0.632572
3.054,-0.266149,-0.0635271,-0.967052,0.640285
3.055,-0.266225,-0.0622349,-0.967115,0.647935
3.056,-0.266301,-0.0609405,-0.967175,0.655519
3.057,-0.266209,-0.060371,-0.967235,0.663038
3.058,-0.266029,-0.0602039,-0.967296,0.670491
3.059,-0.265931,-0.0596741,-0.967358,0.677876
3.06,-0.265986,-0.0584616,-0.967423,0.685194
3.061,-0.265761,-0.0585212,-0.967481,0.692443
3.062,-0.265643,-0.0580948,-0.96754,0.699623
3.063,-0.26571,-0.0568222,-0.967602,0.706733
3.064,-0.265631,-0.0562234,-0.967659,0.713772
3.065,-0.265656,-0.0551385,-0.967715,0.72074
3.066,-0.265299,-0.05588,-0.967772,0.727636
3.067,-0.265309,-0.054871,-0.96783,0.734459
3.068,-0.26531,-0.0539002,-0.967886,0.741209
3.069,-0.265561,-0.0516724,-0.96794,0.747885
3.07,-0.265549,-0.0507738,-0.967992,0.754485
3.071,-0.265436,-0.0503995,-0.968041,0.761011
3.072,-0.265393,-0.0496623,-0.968092,0.76746
3.073,-0.265371,-0.0488042,-0.96814,0.773833
3.074,-0.265404,-0.0476611,-0.968191,0.780128
3.075,-0.265469,-0.0463246,-0.96824,0.786345
3.076,-0.265406,-0.0457237,-0.968287,0.792483
3.077,-0.265297,-0.0453888,-0.968335,0.798542
3.078,-0.265291,-0.0444492,-0.968378,0.804522
3.079,-0.265375,-0.0429783,-0.968426,0.810421
3.08,-0.26528,-0.0425924,-0.968469,0.816239
3.081,-0.265275,-0.0416554,-0.968511,0.821975
3.082,-0.265146,-0.0415199,-0.968558,0.827629
3.083,-0.264973,-0.041657,-0.9686,0.8332
3.084,-0.265121,-0.0397288,-0.968641,0.838688
3.085,-0.265047,-0.0392654,-0.968684,0.844092
3.086,-0.265025,-0.0384359,-0.968722,0.849412
3.087,-0.265091,-0.0370109,-0.968762,0.854647
3.088,-0.265154,-0.0355915,-0.968801,0.859796
3.089,-0.265178,-0.0344392,-0.968836,0.864859
3.09,-0.265229,-0.0330753,-0.968871,0.869836
3.091,-0.265236,-0.0320576,-0.968907,0.874726
3.092,-0.265204,-0.031374,-0.968942,0.879528
3.093,-0.265108,-0.0312145,-0.968974,0.884243
3.094,-0.265087,-0.0304202,-0.969004,0.888869
3.095,-0.265198,-0.0284555,-0.969036,0.893406
3.096,-0.265227,-0.0272108,-0.969065,0.897853
3.097,-0.265272,-0.0257975,-0.969096,0.902211
3.098,-0.265283,-0.0247142,-0.969121,0.906479
3.099,-0.265248,-0.024133,-0.969147,0.910656
3.1,-0.265198,-0.0237259,-0.969173,0.914742
3.101,-0.265064,-0.0242368,-0.969198,0.918737
3.102,-0.265142,-0.0223692,-0.96922,0.92264
3.103,-0.265067,-0.0222934,-0.969242,0.92645
3.104,-0.265078,-0.0211943,-0.969264,0.930168
3.105,-0.265116,-0.0197472,-0.969285,0.933793
3.106,-0.265122,-0.0186852,-0.969304,0.937324
3.107,-0.265163,-0.0171132,-0.969322,0.940762
3.108,-0.265137,-0.0165665,-0.969339,0.944105
3.109,-0.265082,-0.0164757,-0.969356,0.947354
3.11,-0.265106,-0.0151067,-0.969373,0.950509
3.111,-0.265022,-0.0156041,-0.969388,0.953568
3.112,-0.265078,-0.0136085,-0.969404,0.956532
3.113,-0.265116,-0.0118696,-0.96942,0.959401
3.114,-0.265115,-0.0109456,-0.969434,0.962173
3.115,-0.265126,-0.00969671,-0.969447,0.964849
3.116,-0.265103,-0.00939476,-0.969458,0.967429
3.117,-0.265084,-0.00896587,-0.969468,0.969912
3.118,-0.265067,-0.0084948,-0.969477,0.972298
3.119,-0.265042,-0.00834424,-0.96949,0.974587
3.12,-0.265061,-0.00671158,-0.969499,0.976778
3.121,-0.265084,-0.00464767,-0.969505,0.978872
3.122,-0.265086,-0.00359599,-0.96951,0.980868
3.123,-0.265078,-0.00322655,-0.969514,0.982765
3.124,-0.265072,-0.00285755,-0.969514,0.984565
3.125,-0.265079,-0.000936236,-0.969518,0.986266
3.126,-0.26508,0.000522796,-0.969521,0.987868
3.127,-0.265078,0.00228304,-0.969529,0.989372
3.128,-0.265088,0.0021036,-0.969529,0.990776
3.129,-0.265077,0.00406661,-0.969523,0.992082
3.13,-0.265084,0.00464593,-0.969517,0.993288
3.131,-0.265089,0.00568054,-0.969532,0.994395
3.132,-0.265087,0.00669404,-0.969526,0.995403
3.133,-0.265095,0.0073086,-0.969517,0.996311
3.134,-0.265075,0.00894325,-0.969509,0.997119
3.135,-0.26511,0.00886666,-0.9695,0.997828
3.136,-0.265125,0.00937596,-0.96949,0.998437
3.137,-0.265066,0.0118294,-0.96948,0.998946
3.138,-0.265131,0.011333,-0.969473,0.999355
3.139,-0.265152,0.0118162,-0.969462,0.999664
3.14,-0.265195,0.0118625,-0.969454,0.999873
3.141,-0.265194,0.0128834,-0.969445,0.999982
